sid,name,slug,sector,ticker,marketCap,price,change,turnover
TUN,Tuni Textile Mills Ltd,/stocks/tuni-textile-mills-TUN,Textiles,TUNITEX,Smallcap,1.039999962,,404894.0313
KOR,Jay Jalaram Technologies Ltd,/stocks/jay-jalaram-technologies-KOR,Electrical Components & Equipments,KORE,Smallcap,136,1,404400
YSL,Yamuna Syndicate Ltd,/stocks/yamuna-syndicate-YSL,Commodities Trading,YSL,Smallcap,26998.44922,1.879999995,404081.4063
APMI,APM Industries Ltd,/stocks/apm-industries-APMI,Textiles,APMIN,Smallcap,51.88999939,4.889999866,403193.5
SRIG,Srigee DLM Ltd,/stocks/srigee-dlm-SRIG,Industrial Machinery,SRIGEE,Smallcap,83.05000305,-1.129999995,401136
NATPE,Naperol Investments Ltd,/stocks/national-peroxide-NATPE,Specialized Finance,NAPEROL,Smallcap,663.7999878,0.379999995,400092.5625
HITK,Hit Kit Global Solutions Ltd,/stocks/hit-kit-global-solutions-HITK,FMCG - Foods,HITKITGLO,Smallcap,2.25,-4.659999847,398388.0625
WOL,WOL 3D India Ltd,/stocks/wol-3d-india-WOL,Electronic Equipments,WOL3D,Smallcap,132.3500061,-0.49000001,397050
RATHS,Rathi Steel and Power Ltd,/stocks/rathi-steel-and-power-RATHS,Iron & Steel,RATHIST,Smallcap,18.98999977,1.99000001,395410.6875
NISM,NIS Management Ltd,/stocks/nis-management-NISM,Business Support Services,NISMGMT,Smallcap,48,6.190000057,395388
DOL,Dolfin Rubbers Ltd,/stocks/dolfin-rubbers-DOL,Auto Parts,DOLFIN,Smallcap,169.4499969,-1.309999943,395307.8125
MPIN,MEP Infrastructure Developers Ltd,/stocks/mep-infrastructure-developers-MPIN,Roads,MEP,Smallcap,0.689999998,-1.429999948,393273.7813
SAVI,Magnus Steel and Infra Ltd,/stocks/savant-infocomm-SAVI,IT Services & Consulting,MAGNUS,Smallcap,78.98000336,-4.989999771,393083.4688
OKP,OK Play India Ltd,/stocks/ok-play-india-OKP,Industrial Machinery,OKPLA,Smallcap,4.079999924,0.74000001,390559.8125
SHRIG,Shri Gang Industries and Allied Products Ltd,/stocks/shri-gang-industries-and-allied-products-SHRIG,Packaged Foods & Meats,SHRIGANG,Smallcap,67.51000214,-0.779999971,390508.6563
GNGE,Ganges Securities Ltd,/stocks/ganges-securities-GNGE,Diversified Financials,GANGESSECU,Smallcap,120.1600037,0.189999998,390328.4375
BHART,Regis Industries Ltd,/stocks/bhartia-bachat-BHART,Business Support Services,REGIS,Smallcap,2.269999981,0.439999998,388939.2188
BNK,Quest Capital Markets Ltd,/stocks/bnk-capital-markets-BNK,Investment Banking & Brokerage,QUESTCAP,Smallcap,275,0.639999986,387592.7813
AVAI,Available Finance Ltd,/stocks/available-finance-AVAI,Specialized Finance,AVAILFC,Smallcap,152.1000061,0.230000004,387451.0938
ARVE,Arvee Laboratories (India) Ltd,/stocks/arvee-laboratories-india-ARVE,Specialty Chemicals,ARVEE,Smallcap,164.9600067,1.409999967,387309.375
DRON,Drone Destination Ltd,/stocks/drone-destination-DRON,Education Services,DRONE,Smallcap,41,-0.970000029,386745
AUTOI,Autoriders International Ltd,/stocks/autoriders-international-AUTOI,Tour & Travel Services,AUTOINT,Smallcap,354.9500122,-1.75999999,385471.7188
RCI,JTL Defence Ltd,/stocks/rci-industries-and-technologies-RCI,Metals - Copper,JTLDEFENCE,Smallcap,532.0999756,4.989999771,385240.4063
CFE,Confidence Futuristic Energetech Ltd,/stocks/confidence-futuristic-energetech-CFE,Oil & Gas - Storage & Transportation,CFEL,Smallcap,36.31000137,-0.439999998,384914.5938
BITS,BITS Ltd,/stocks/bits-BITS,Education Services,BITS,Smallcap,8.050000191,1.129999995,384895.2188
JAU,Jauss Polymers Ltd,/stocks/jauss-polymers-JAU,Packaging,JAUSPOL,Smallcap,26.29999924,-4.989999771,384406.375
FOCU,Focus Business Solution Ltd,/stocks/focus-business-solution-FOCU,Business Support Services,FOCUS,Smallcap,180,5.880000114,383940
HARY,Haryana Capfin Ltd,/stocks/haryana-capfin-HARY,Consumer Finance,HARYNACAP,Smallcap,139.1999969,-6.579999924,383771.5
RFLL,Rita Finance and Leasing Ltd,/stocks/rita-finance-and-leasing-RFLL,Specialized Finance,RFLL,Smallcap,11.59000015,-4.920000076,380853.6563
PREMU,Premium Plast Ltd,/stocks/premium-plast-PREMU,Plastic Products,PREMIUM,Smallcap,42,-0.829999983,378090
NEPT,Neptune Petrochemicals Ltd,/stocks/neptune-petrochemicals-NEPT,Building Products - Ceramics,NEPTUNE,Smallcap,188.8000031,,378040
PRIMP,Prima Plastics Ltd,/stocks/prima-plastics-PRIMP,Housewares,PRIMAPLA,Smallcap,120,3,376899.9688
PURP,Purple Finance Ltd,/stocks/purple-finance-PURP,Consumer Finance,PURPLEFIN,Smallcap,63.99000168,-0.370000005,375822.375
ZODC,Zodiac-JRD-MKJ Ltd,/stocks/zodiac-jrd-mkj-ZODC,"Precious Metals, Jewellery & Watches",ZODJRDMKJ,Smallcap,36.09999847,2.180000067,375795
PHO,HBG Hotels Ltd,/stocks/phoenix-township-PHO,"Hotels, Resorts & Cruise Lines",HBGHOTELS,Smallcap,91,3,375419.3438
MOX,Moxsh Overseas Educon Ltd,/stocks/moxsh-overseas-educon-MOX,Academic & Educational Services,MOXSH,Smallcap,121.75,3.180000067,374624
APPA,Aptus Pharma Ltd,/stocks/aptus-pharma-APPA,Pharmaceuticals,APPL,Smallcap,233.8999939,-0.02,374400
BOBA,Bombay Super Hybrid Seeds Ltd,/stocks/bombay-super-hybrid-seeds-BOBA,Seeds,BSHSL,Smallcap,90.48999786,1.159999967,373872.4688
PCIL,Panasonic Carbon India Co Ltd,/stocks/panasonic-carbon-india-co-PCIL,Batteries,PANCARBON,Smallcap,468,-0.050000001,373243.0625
NIC,Nicco Parks & Resorts Ltd,/stocks/nicco-parks-and-resorts-NIC,"Hotels, Resorts & Cruise Lines",NICCOPAR,Smallcap,79,-1.25,373182
RUDR,Rudra Gas Enterprise Ltd,/stocks/rudra-gas-enterprise-RUDR,Gas Distribution,RUDRAGAS,Smallcap,75.05000305,0.74000001,372550
ARCY,Archidply Industries Ltd,/stocks/archidply-industries-ARCY,Wood Products,ARCHIDPLY,Smallcap,80.27999878,0.25999999,371526.25
FRAN,Franklin Industries Ltd,/stocks/franklin-industries-FRAN,Investment Banking & Brokerage,FRANKLININD,Smallcap,0.389999986,,371383.125
VALIN,Valiant Laboratories Ltd,/stocks/valiant-laboratories-VALIN,Pharmaceuticals,VALIANTLAB,Smallcap,65.01000214,0.310000002,371346.25
DIGID,Digidrive Distributors Ltd,/stocks/digidrive-distributors-DIGID,Online Services,DIGIDRIVE,Smallcap,18.38999939,-2.390000105,370613.6563
VAH,Vahh Chemicals Ltd,/stocks/vahh-chemicals-VAH,Specialty Chemicals,VAHH,Smallcap,61,-4.690000057,369960
SANTE,Sanrhea Technical Textiles Ltd,/stocks/sanrhea-technical-textile-SANTE,Building Products - Others,SANTETX,Smallcap,135.8999939,4.539999962,369076.5
PARP,Paras Petrofils Ltd,/stocks/paras-petrofils-PARP,Textiles,PARASPETRO,Smallcap,2.079999924,1.460000038,368931.9688
TEMA,Heads UP Ventures Ltd,/stocks/mandhana-retail-ventures-TEMA,Textiles,HEADSUP,Smallcap,6.889999866,-1.289999962,368359.0313
OML,Om Metallogic Ltd,/stocks/om-metallogic-OML,Metals - Aluminium,OML,Smallcap,28.69000053,-5,367232
AURO,Auro Laboratories Ltd,/stocks/auro-laboratories-AURO,Pharmaceuticals,AUROLAB,Smallcap,255,0.310000002,366881.6875
SCYS,Steel City Securities Ltd,/stocks/steel-city-securities-SCYS,Investment Banking & Brokerage,STEELCITY,Smallcap,79.45999908,0.560000002,366867.8125
ASIN,Asian Petro Products and Exporters Ltd,/stocks/asian-petroproducts-and-exports-ASIN,Paper Products,ASINPET,Smallcap,9.890000343,,366364.8125
SSO,Oxygenta Pharmaceutical Ltd,/stocks/s-s-organics-SSO,Pharmaceuticals,OXYGENTAPH,Smallcap,47.75999832,0.319999993,365694.9375
VADV,Vadivarhe Speciality Chemicals Ltd,/stocks/vadivarhe-speciality-chemicals-VADV,Specialty Chemicals,VSCL,Smallcap,30.10000038,3.440000057,365160
BEEK,Beekay Steel Industries Ltd,/stocks/beekay-steel-industries-BEEK,Iron & Steel,BEEKAY,Smallcap,411,-0.75,364394.0938
HIDN,Hindcon Chemicals Ltd,/stocks/hindcon-chemicals-HIDN,Commodity Chemicals,HINDCON,Smallcap,21.63999939,-0.090000004,364058.4688
OND,On Door Concepts Ltd,/stocks/on-door-concepts-OND,Retail - Online,ONDOOR,Smallcap,203.9499969,-0.49000001,363240
SWAD,Swadeshi Industries and Leasing Ltd,/stocks/swadeshi-industries-and-leasing-SWAD,Plastic Products,SWADEIN,Smallcap,82.76000214,-1.99000001,362956.2188
SHRD,Sharda Ispat Ltd,/stocks/sharda-ispat-SHRD,Iron & Steel,SHRDAIS,Smallcap,153.9499969,-5.199999809,362768
GST,Globalspace Technologies Ltd,/stocks/globalspace-technologies-GST,IT Services & Consulting,GSTL,Smallcap,24.46999931,0.620000005,362399.625
VAIH,Vaishali Pharma Ltd,/stocks/vaishali-pharma-VAIH,Pharmaceuticals,VAISHALI,Smallcap,7.309999943,-0.140000001,361737.0938
CROW,Crown Lifters Ltd,/stocks/crown-lifters-CROW,Heavy Machinery,CROWN,Smallcap,113.1699982,0.649999976,360338.1563
LANDM,Landmarc Leisure Corporation Ltd,/stocks/landmarc-leisure-corporation-LANDM,"Hotels, Resorts & Cruise Lines",LANDMARC,Smallcap,1.799999952,-1.100000024,359476.375
SHKS,Shri Hare-Krishna Sponge Iron Ltd,/stocks/shri-hare-krishna-sponge-iron-SHKS,Iron & Steel,SHKSIL,Smallcap,35.5,-4.050000191,359000
PRITI,Pritika Engineering Components Ltd,/stocks/pritika-engineering-components-PRITI,Industrial Machinery,PRITIKA,Smallcap,61.29999924,-0.889999986,358560
BRP,Bansal Roofing Products Ltd,/stocks/bansal-roofing-products-BRP,Building Products - Glass,BRPL,Smallcap,123.9499969,-0.280000001,357125.2188
MEDIT,Medistep Healthcare Ltd,/stocks/medistep-healthcare-MEDIT,Pharmaceuticals,MEDISTEP,Smallcap,19.79999924,9.699999809,355500
UNIVS,Universal Starch Chem Allied Ltd,/stocks/universal-starch-chem-allied-UNIVS,Packaged Foods & Meats,UNIVSTAR,Smallcap,203,-0.370000005,355385.5313
AGRP,Agro Phos (India) Ltd,/stocks/agro-phos-india-AGRP,Fertilizers & Agro Chemicals,AGROPHOS,Smallcap,30.59000015,-0.550000012,352620.1875
CORI,Coral India Finance and Housing Ltd,/stocks/coral-india-finance-and-housing-CORI,Real Estate,CORALFINAC,Smallcap,33.18000031,0.239999995,351782.0938
ALPA,Alpa Laboratories Ltd,/stocks/alpa-laboratories-ALPA,Pharmaceuticals,ALPA,Smallcap,68.72000122,-0.540000021,351696
KAY,Kay Power and Paper Ltd,/stocks/kay-power-and-paper-KAY,Paper Products,KAYPOWR,Smallcap,9.010000229,-8.899999619,348711.4688
CRO,Yaan Enterprises Ltd,/stocks/crown-tours-CRO,Tour & Travel Services,YAANENT,Smallcap,100,1.00999999,347719.3125
NIRM,Nirman Agri Genetics Ltd,/stocks/nirman-agri-genetics-NIRM,Agro Products,NIRMAN,Smallcap,44,1.379999995,347247
HINDD,Hindustan Adhesives Ltd,/stocks/hindustan-adhesives-HINDD,Packaging,HINDADH,Smallcap,265.6000061,2.849999905,347006.4063
BMIL,Bedmutha Industries Ltd,/stocks/bedmutha-industries-BMIL,Iron & Steel,BEDMUTHA,Smallcap,111.5599976,2.769999981,344641.5
SAW,Sawaca Enterprises Ltd,/stocks/sawaca-business-machines-SAW,Commodities Trading,SAWACA,Smallcap,0.310000002,,342097.1875
DIVYA,Divyadhan Recycling Industries Ltd,/stocks/divyadhan-recycling-industries-DIVYA,Textiles,DIVYADHAN,Smallcap,56.95000076,-1.980000019,341700
TAK,Takyon Networks Ltd,/stocks/takyon-networks-TAK,Communication & Networking,TAKYON,Smallcap,21.45999908,0.280000001,341280
LOY,LOYAL EQUIPMENTS Ltd,/stocks/loyal-equipments-LOY,Industrial Machinery,LOYAL,Smallcap,161,1.039999962,340273.375
BAG,B A G Convergence Ltd,/stocks/bag-convergence-BAG,TV Channels & Broadcasters,BAGDIGITAL,Smallcap,107.4000015,1.799999952,339360
GEME,GEM Enviro Management Ltd,/stocks/gem-enviro-management-GEME,Environmental Services,GEMENVIRO,Smallcap,38.70999908,1.710000038,339328
VGI,Veer Global Infraconstruction Ltd,/stocks/veer-global-infraconstruction-VGI,Construction & Engineering,VGIL,Smallcap,145.8999939,2.170000076,338933.6875
NR,7NR Retail Ltd,/stocks/7nr-retail-NR,Apparel & Accessories,7NR,Smallcap,5.550000191,-2.289999962,338428.375
TER,Terai Tea Co Ltd,/stocks/terai-tea-co-TER,Tea & Coffee,TERAI,Smallcap,122,5.949999809,338403.375
MOHH,Mohini Health & Hygiene Ltd,/stocks/mohini-health-and-hygiene-MOHH,Health Care Equipment & Supplies,MHHL,Smallcap,32.20000076,-3.880000114,338310
HEXA,Hexa Tradex Ltd,/stocks/hexa-tradex-HEXA,Commodities Trading,HEXATRADEX,Smallcap,158.1000061,0.150000006,337662.5313
GLOX,Globe Enterprises (India) Ltd,/stocks/globe-textiles-india-GLOX,Apparel & Accessories,GLOBE,Smallcap,2.210000038,,337562.0313
CCA,City Crops Agro Ltd,/stocks/city-crops-agro-CCA,Building Products - Granite,CCAL,Smallcap,28.12000084,4.960000038,337440
MOHT,Mohit Industries Ltd,/stocks/mohit-industries-MOHT,Textiles,MOHITIND,Smallcap,23.32999992,-4.190000057,337107.4688
PARR,Par Drugs and Chemicals Ltd,/stocks/par-drugs-and-chemicals-PARR,Pharmaceuticals,PAR,Smallcap,90.69999695,2.450000048,336563.8438
SHIVA,Shivansh Finserve Ltd,/stocks/shivansh-finserve-SHIVA,Investment Banking & Brokerage,SHIVA,Smallcap,9.760000229,-4.690000057,335595
GTI,Gabion Technologies India Ltd,/stocks/gabion-technologies-india-GTI,Building Products - Others,GTIL,Smallcap,69.5,1.879999995,335184
JAIP,Jaipan Industries Ltd,/stocks/jaipan-industries-JAIP,Home Electronics & Appliances,JAIPAN,Smallcap,30.43000031,3.930000067,333876.0938
BIOF,Biofil Chemicals and Pharmaceuticals Ltd,/stocks/biofil-chemicals-and-pharmaceuticals-BIOF,Pharmaceuticals,BIOFILCHEM,Smallcap,33.70999908,-0.819999993,333153.6875
ARGG,Archies Ltd,/stocks/archies-ARGG,Retail - Speciality,ARCHIES,Smallcap,14.30000019,3.400000095,333008.25
EVA,Evans Electric Ltd,/stocks/evans-electric-EVA,Business Support Services,EVANS,Smallcap,67,5.510000229,332500
SAMY,Samyak International Ltd,/stocks/samyak-international-SAMY,Commodities Trading,SAMYAKINT,Smallcap,16.11000061,-3.650000095,331542.625
VRW,Megamont Ltd,/stocks/v-r-woodart-VRW,Wood Products,MEGAMONT,Smallcap,188,4.440000057,331392.7188
ODY,Odyssey Corporation Ltd,/stocks/odyssey-corporation-ODY,Conglomerates,ODYCORP,Smallcap,7.389999866,2.920000076,330121.2188
BHEX,Bhandari Hosiery Exports Ltd,/stocks/bhandari-hosiery-exports-BHEX,Apparel & Accessories,BHANDARI,Smallcap,3.029999971,2.359999895,329415.25
IWP,Indian Wood Products Co Ltd,/stocks/indian-wood-products-company-IWP,Agro Products,IWP,Smallcap,32.38999939,-2.119999886,329116.4688
DCML,Dcm Ltd,/stocks/dcm-DCML,Conglomerates,DCM,Smallcap,97.80000305,-0.200000003,327893.1875
PURV,Purv Flexipack Ltd,/stocks/purv-flexipack-PURV,Plastic Products,PURVFLEXI,Smallcap,50.09999847,-0.99000001,327808
LEXU,Lexus Granito (India) Ltd,/stocks/lexus-granito-india-LEXU,Building Products - Ceramics,LEXUS,Smallcap,16.31999969,0.550000012,327303.9688
DHA,Trucap Finance Ltd,/stocks/dhanvarsha-finvest-DHA,Consumer Finance,TRU,Smallcap,5.519999981,4.940000057,326406.875
TTIL,Tirupati Innovar Ltd,/stocks/tirupati-tyres-TTIL,Tires & Rubber,TIRUPATIIN,Smallcap,8.869999886,-1.99000001,324775.0625
CINE,Cinevista Ltd,/stocks/cinevista-CINE,Movies & TV Serials,CINEVISTA,Smallcap,16.46999931,-1.610000014,322128.8438
SUDI,Suditi Industries Ltd,/stocks/suditi-industries-SUDI,Textiles,SUDTIND-B,Smallcap,81.75,3.480000019,321107.2813
UDA,Uday Jewellery Industries Ltd,/stocks/uday-jewellery-industries-UDA,"Precious Metals, Jewellery & Watches",UDAYJEW,Smallcap,148.25,0.100000001,320544
SAYA,Sayaji Industries Ltd,/stocks/sayaji-industries-SAYA,Agro Products,SAYAJIIND,Smallcap,102,0.050000001,319628.7813
CMPU,Compucom Software Ltd,/stocks/compucom-software-CMPU,Education Services,COMPUSOFT,Smallcap,13.26000023,0.150000006,319333
JGT,Jasch Gauging Technologies Ltd,/stocks/jasch-gauging-technologies-JGT,Industrial Machinery,JGTL,Smallcap,505.1499939,1.019999981,319033.5938
GBF,Goenka Business & Finance Ltd,/stocks/goenka-business-and-finance-GBF,Diversified Financials,GBFL,Smallcap,10.39999962,0.779999971,318050.5
AST,Asian Star Co Ltd,/stocks/asian-star-company-AST,"Precious Metals, Jewellery & Watches",ASTAR,Smallcap,622,-0.839999974,318046.1563
RIL,Rachana Infrastructure Ltd,/stocks/rachana-infrastructure-RIL,Construction & Engineering,RILINFRA,Smallcap,40.09999847,-0.25,317580
LUD,Ludlow Jute & Specialities Ltd,/stocks/ludlow-jute-and-specialities-LUD,Textiles,LUDLOWJUT,Smallcap,345,-1.50999999,313931.9063
MAK,Makers Laboratories Ltd,/stocks/makers-laboratories-MAK,Pharmaceuticals,MAKERSL,Smallcap,150.0500031,-6.829999924,313827.8438
CDG,CDG Petchem Ltd,/stocks/cdg-petchem-CDG,Plastic Products,CDG,Smallcap,233,-4.679999828,313321.1875
ETM,Emerald Tyre Manufacturers Ltd,/stocks/emerald-tyre-manufacturers-ETM,Tires & Rubber,ETML,Smallcap,86.94999695,3.079999924,313020
SERV,Service Care Ltd,/stocks/service-care-SERV,Employment Services,SERVICE,Smallcap,52.15000153,4.300000191,312780
AUSM,Ausom Enterprise Ltd,/stocks/ausom-enterprise-AUSM,Commodities Trading,AUSOMENT,Smallcap,114.3300018,-0.879999995,312293.5313
MOH,Mohite Industries Ltd,/stocks/mohite-industries-MOH,Textiles,MOHITE,Smallcap,3.130000114,4.329999924,311735.5
GRAP,Graphisads Ltd,/stocks/graphisads-GRAP,Advertising,GRAPHISAD,Smallcap,28.70000076,-1.029999971,311688
KREB,Krebs Biochemicals and Industries Ltd,/stocks/krebs-biochemicals-and-industries-KREB,Pharmaceuticals,KREBSBIO,Smallcap,58.54999924,-0.800000012,310744.0938
OSWAL,Indian Sucrose Ltd,/stocks/indian-sucrose-OSWAL,Sugar,INDSUCR,Smallcap,74.47000122,1.669999957,310481.8125
KATA,Kataria Industries Ltd,/stocks/kataria-industries-KATA,Construction & Engineering,KATARIA,Smallcap,104.6999969,3.150000095,310140
PARSH,Yogi Ltd,/stocks/parsharti-investment-PARSH,Real Estate,YOGI,Smallcap,170.9499969,-1.00999999,310052.0938
PIONR,Pioneer Investcorp Ltd,/stocks/pioneer-investcorp-PIONR,Investment Banking & Brokerage,PIONRINV,Smallcap,89.19000244,-4.460000038,309851.0313
JYOTG,Jyoti Global Plast Ltd,/stocks/jyoti-global-plast-JYOTG,Plastic Products,JYOTIGLOBL,Smallcap,38.95000076,,308800
SWASI,Swastik Pipe Ltd,/stocks/swastik-pipe-SWASI,Iron & Steel,SWASTIK,Smallcap,14.64999962,,308664
RSC,RSC International Ltd,/stocks/rsc-international-RSC,Textiles,RSCINT,Smallcap,30.46999931,0.07,307416.1875
ZEAL,Zeal Global Services Ltd,/stocks/zeal-global-services-ZEAL,Logistics,ZEAL,Smallcap,64.65000153,-0.540000021,307296
MERCT,Mercury Trade Links Ltd,/stocks/mercury-trade-links-MERCT,Investment Banking & Brokerage,MERCTRD,Smallcap,5.079999924,-1.549999952,306630.375
GIEN,Teamo Productions HQ Ltd,/stocks/gi-engineering-solutions-GIEN,Construction & Engineering,TPHQ,Smallcap,0.49000001,,306464.625
PALR,Palred Technologies Ltd,/stocks/palred-technologies-PALR,IT Services & Consulting,PALREDTEC,Smallcap,58.90000153,-1.669999957,305979.75
AES,Aesthetik Engineers Ltd,/stocks/aesthetik-engineers-AES,Construction & Engineering,AESTHETIK,Smallcap,77,1.580000043,305600
SKPS,SKP Securities Ltd,/stocks/skp-securities-SKPS,Investment Banking & Brokerage,SKPSEC,Smallcap,116.9499969,1.120000005,304820.9375
RURD,Rudrabhishek Enterprises Ltd,/stocks/rudrabhishek-enterprises-RURD,Real Estate,REPL,Smallcap,64.52999878,-2.25999999,303921.75
DYNAV,Dynavision Ltd,/stocks/dynavision-DYNAV,Diversified Financials,DYNAVSN,Smallcap,203,1.450000048,303443.2813
CONTA,Indus Aluminium Recyclers Ltd,/stocks/containerway-international-CONTA,Logistics,CONTAINER,Smallcap,17.61000061,-3.769999981,301231.8438
GUJCR,Gujarat Craft Industries Ltd,/stocks/gujarat-craft-industries-GUJCR,Plastic Products,GUJCRAFT,Smallcap,100.4100037,1.419999957,301228.1875
TEJ,Tejnaksh Healthcare Ltd,/stocks/tejnaksh-healthcare-TEJ,Hospitals & Diagnostic Centres,TEJNAKSH,Smallcap,14.93000031,-3.859999895,301160.1875
AIM,Alliance Integrated Metaliks Ltd,/stocks/alliance-integrated-metaliks-AIM,Building Products - Prefab Structures,AIML,Smallcap,2.440000057,-4.690000057,300259.0938
ROYAL,Royal Sense Ltd,/stocks/royal-sense-ROYAL,Health Care Equipment & Supplies,ROYAL,Smallcap,95.90000153,6.25,299310
KANDA,Kandarp Digi Smart Bpo Ltd,/stocks/kandarp-digi-smart-bpo-KANDA,Outsourced services,KANDARP,Smallcap,100,1.730000019,298980
FORTI,Fortis Malar Hospitals Ltd,/stocks/fortis-malar-hospitals-FORTI,Hospitals & Diagnostic Centres,FORTISMLR,Smallcap,52.09999847,1.25999999,298723.125
RGF,RGF Capital Markets Ltd,/stocks/r-g-f-capital-markets-RGF,Diversified Financials,RGF,Smallcap,2.049999952,4.590000153,298241.5
ECOP,Ecoplast Ltd,/stocks/ecoplast-ECOP,Commodity Chemicals,ECOPLAST,Smallcap,455.7999878,-1.960000038,297770.6875
ART,Artemis Electricals and Projects Ltd,/stocks/artemis-electricals-ART,Electrical Components & Equipments,AEPL,Smallcap,17.10000038,0.119999997,297280.5625
ANUBH,Anubhav Plast Ltd,/stocks/anubhav-plast-ANUBH,Plastic Products,ANUBHAV,Smallcap,61.91999817,-4.989999771,297216
AMBEY,Dhansa Labs Ltd,/stocks/ambey-laboratories-AMBEY,Fertilizers & Agro Chemicals,DHANSA,Smallcap,24.20000076,-4.909999847,296520
INDRN,Indrayani Biotech Ltd,/stocks/indrayani-biotech-INDRN,Software Services,INDRANIB,Smallcap,8.449999809,-4.840000153,296384.875
SHIVT,Shiv Texchem Ltd,/stocks/shiv-texchem-SHIVT,Specialty Chemicals,SHIVTEXCHEM,Smallcap,122.0500031,,295200
BAGF,B.A.G. Films and Media Ltd,/stocks/bag-films-and-media-BAGF,Movies & TV Serials,BAGFILMS,Smallcap,4.630000114,-1.49000001,294917.125
GGP,Gala Global Products Ltd,/stocks/gala-global-products-GGP,Business Support Services,GGPL,Smallcap,1.700000048,-0.579999983,294078.5938
GML,Quint Digital Ltd,/stocks/gaurav-mercantiles-GML,Advertising,QUINT,Smallcap,39.97999954,-0.050000001,293598.75
NARM,Narmada Macplast Drip Irrigation Systems Ltd,/stocks/narmada-macplast-drip-irrigation-systems-NARM,Agricultural & Farm Machinery,NARMP,Smallcap,23.64999962,-0.25,293035.5938
ACCU,Accuracy Shipping Ltd,/stocks/accuracy-shipping-ACCU,Logistics,ACCURACY,Smallcap,5.380000114,-1.279999971,292718.875
SML,Sarthak Metals Ltd,/stocks/sarthak-metals-SML,Electrical Components & Equipments,SMLT,Smallcap,71.41999817,1.909999967,292455.25
SHRE,Shree Ganesh Bio-Tech (India) Ltd,/stocks/shree-ganesh-biotech-india-SHRE,Agro Products,SHREEGANES,Smallcap,0.560000002,,290460.5
